iso3,country,year,indicator,value
MYS,Malaysia,2020,gdp_per_capita_usd,9957.52626697613
MYS,Malaysia,2021,gdp_per_capita_usd,10903.1116425938
MYS,Malaysia,2022,gdp_per_capita_usd,11748.0919307944
MYS,Malaysia,2023,gdp_per_capita_usd,11379.0851923557
MDV,Maldives,1990,gdp_per_capita_usd,956.763019768672
MDV,Maldives,1991,gdp_per_capita_usd,1054.33413828759
MDV,Maldives,1992,gdp_per_capita_usd,1194.2325242813
MDV,Maldives,1993,gdp_per_capita_usd,1316.614548774
MDV,Maldives,1994,gdp_per_capita_usd,1419.39276513408
MDV,Maldives,1995,gdp_per_capita_usd,1554.60942754604
MDV,Maldives,1996,gdp_per_capita_usd,1716.74281753716
MDV,Maldives,1997,gdp_per_capita_usd,1898.43225010526
MDV,Maldives,1998,gdp_per_capita_usd,1980.38448396751
MDV,Maldives,1999,gdp_per_capita_usd,2124.06007530631
MDV,Maldives,2000,gdp_per_capita_usd,2213.81235053178
MDV,Maldives,2001,gdp_per_capita_usd,3033.93234507036
MDV,Maldives,2002,gdp_per_capita_usd,3076.07007160101
MDV,Maldives,2003,gdp_per_capita_usd,3548.5767011056
MDV,Maldives,2004,gdp_per_capita_usd,4070.2609459446
MDV,Maldives,2005,gdp_per_capita_usd,3796.51546524644
MDV,Maldives,2006,gdp_per_capita_usd,5018.94335409159
MDV,Maldives,2007,gdp_per_capita_usd,5758.10286933053
MDV,Maldives,2008,gdp_per_capita_usd,6757.43280929292
MDV,Maldives,2009,gdp_per_capita_usd,6734.03165601895
MDV,Maldives,2010,gdp_per_capita_usd,7173.59601844692
MDV,Maldives,2011,gdp_per_capita_usd,7424.520410971
MDV,Maldives,2012,gdp_per_capita_usd,7461.29703686309
MDV,Maldives,2013,gdp_per_capita_usd,8236.08177944126
MDV,Maldives,2014,gdp_per_capita_usd,8939.07416571472
MDV,Maldives,2015,gdp_per_capita_usd,9644.90655028145
MDV,Maldives,2016,gdp_per_capita_usd,9947.80744731739
MDV,Maldives,2017,gdp_per_capita_usd,10509.628805812
MDV,Maldives,2018,gdp_per_capita_usd,11423.2838427029
MDV,Maldives,2019,gdp_per_capita_usd,11740.2724029785
MDV,Maldives,2020,gdp_per_capita_usd,7393.8886543933
MDV,Maldives,2021,gdp_per_capita_usd,10176.143882547
MDV,Maldives,2022,gdp_per_capita_usd,11786.0091545343
MDV,Maldives,2023,gdp_per_capita_usd,12530.3602359683
MLI,Mali,1990,gdp_per_capita_usd,292.184532091609
MLI,Mali,1991,gdp_per_capita_usd,290.949913986172
MLI,Mali,1992,gdp_per_capita_usd,296.295758235174
MLI,Mali,1993,gdp_per_capita_usd,288.912651193625
MLI,Mali,1994,gdp_per_capita_usd,208.873284105014
MLI,Mali,1995,gdp_per_capita_usd,265.717051612187
MLI,Mali,1996,gdp_per_capita_usd,267.161312421177
MLI,Mali,1997,gdp_per_capita_usd,253.332746924326
MLI,Mali,1998,gdp_per_capita_usd,267.442574037141
MLI,Mali,1999,gdp_per_capita_usd,306.457426717778
MLI,Mali,2000,gdp_per_capita_usd,256.199554978241
MLI,Mali,2001,gdp_per_capita_usd,291.159497911347
MLI,Mali,2002,gdp_per_capita_usd,318.042432039222
MLI,Mali,2003,gdp_per_capita_usd,371.627016389759
MLI,Mali,2004,gdp_per_capita_usd,542.887347640863
MLI,Mali,2005,gdp_per_capita_usd,591.630393473705
MLI,Mali,2006,gdp_per_capita_usd,633.221946737432
MLI,Mali,2007,gdp_per_capita_usd,711.675463215078
MLI,Mali,2008,gdp_per_capita_usd,820.715705601841
MLI,Mali,2009,gdp_per_capita_usd,815.78868795173
MLI,Mali,2010,gdp_per_capita_usd,827.617660082715
MLI,Mali,2011,gdp_per_capita_usd,941.574944706639
MLI,Mali,2012,gdp_per_capita_usd,878.217175344858
MLI,Mali,2013,gdp_per_capita_usd,903.190452512378
MLI,Mali,2014,gdp_per_capita_usd,940.243260037952
MLI,Mali,2015,gdp_per_capita_usd,838.11986940103
MLI,Mali,2016,gdp_per_capita_usd,872.468587171653
MLI,Mali,2017,gdp_per_capita_usd,924.057531692284
MLI,Mali,2018,gdp_per_capita_usd,996.379292136901
MLI,Mali,2019,gdp_per_capita_usd,971.949318638092
MLI,Mali,2020,gdp_per_capita_usd,953.242943290974
MLI,Mali,2021,gdp_per_capita_usd,1027.27345365357
MLI,Mali,2022,gdp_per_capita_usd,969.72220560562
MLI,Mali,2023,gdp_per_capita_usd,1035.86242628411
MLT,Malta,1990,gdp_per_capita_usd,7192.38994693962
MLT,Malta,1991,gdp_per_capita_usd,7558.75921583164
MLT,Malta,1992,gdp_per_capita_usd,8220.33403924666
MLT,Malta,1993,gdp_per_capita_usd,7296.35111127489
MLT,Malta,1994,gdp_per_capita_usd,8000.3453286604
MLT,Malta,1995,gdp_per_capita_usd,9828.22830085662
MLT,Malta,1996,gdp_per_capita_usd,10061.6989656793
MLT,Malta,1997,gdp_per_capita_usd,9893.31176523189
MLT,Malta,1998,gdp_per_capita_usd,10408.0648734109
MLT,Malta,1999,gdp_per_capita_usd,10609.1982640169
MLT,Malta,2000,gdp_per_capita_usd,10348.4860163
MLT,Malta,2001,gdp_per_capita_usd,10357.7026407269
MLT,Malta,2002,gdp_per_capita_usd,11251.2024877398
MLT,Malta,2003,gdp_per_capita_usd,13593.9787182902
MLT,Malta,2004,gdp_per_capita_usd,15212.1312964883
MLT,Malta,2005,gdp_per_capita_usd,15831.3439802756
MLT,Malta,2006,gdp_per_capita_usd,16653.6038312389
MLT,Malta,2007,gdp_per_capita_usd,19444.1743635565
MLT,Malta,2008,gdp_per_capita_usd,22315.3104812611
MLT,Malta,2009,gdp_per_capita_usd,21176.3216665018
MLT,Malta,2010,gdp_per_capita_usd,21946.6070188242
MLT,Malta,2011,gdp_per_capita_usd,23516.9691282762
MLT,Malta,2012,gdp_per_capita_usd,22878.3131257656
MLT,Malta,2013,gdp_per_capita_usd,25415.5566806942
MLT,Malta,2014,gdp_per_capita_usd,27424.5765369278
MLT,Malta,2015,gdp_per_capita_usd,25529.6813131565
MLT,Malta,2016,gdp_per_capita_usd,26459.0772054811
MLT,Malta,2017,gdp_per_capita_usd,30317.2443357939
MLT,Malta,2018,gdp_per_capita_usd,33382.2677502638
MLT,Malta,2019,gdp_per_capita_usd,32421.9179753188
MLT,Malta,2020,gdp_per_capita_usd,31833.596382464
MLT,Malta,2021,gdp_per_capita_usd,38065.354346575
MLT,Malta,2022,gdp_per_capita_usd,36224.2819955817
MLT,Malta,2023,gdp_per_capita_usd,40182.4313854634
MHL,Marshall Islands,1990,gdp_per_capita_usd,1758.40820990836
MHL,Marshall Islands,1991,gdp_per_capita_usd,1810.63465589888
MHL,Marshall Islands,1992,gdp_per_capita_usd,1963.07234629646
MHL,Marshall Islands,1993,gdp_per_capita_usd,2112.01240099378
MHL,Marshall Islands,1994,gdp_per_capita_usd,2265.0695841717
MHL,Marshall Islands,1995,gdp_per_capita_usd,2490.98744457796
MHL,Marshall Islands,1996,gdp_per_capita_usd,2272.84469502819
MHL,Marshall Islands,1997,gdp_per_capita_usd,2230.75377088451
MHL,Marshall Islands,1998,gdp_per_capita_usd,2254.16054870567
MHL,Marshall Islands,1999,gdp_per_capita_usd,2257.92000318712
MHL,Marshall Islands,2000,gdp_per_capita_usd,2264.79114897645
MHL,Marshall Islands,2001,gdp_per_capita_usd,2394.34501105178
MHL,Marshall Islands,2002,gdp_per_capita_usd,2566.06708799222
MHL,Marshall Islands,2003,gdp_per_capita_usd,2539.3307383954
MHL,Marshall Islands,2004,gdp_per_capita_usd,2566.08291015814
MHL,Marshall Islands,2005,gdp_per_capita_usd,2658.65217893885
MHL,Marshall Islands,2006,gdp_per_capita_usd,2754.26988767503
MHL,Marshall Islands,2007,gdp_per_capita_usd,2892.28403958874
MHL,Marshall Islands,2008,gdp_per_capita_usd,2817.60522775322
MHL,Marshall Islands,2009,gdp_per_capita_usd,2906.63026970914
MHL,Marshall Islands,2010,gdp_per_capita_usd,3095.45768964722
MHL,Marshall Islands,2011,gdp_per_capita_usd,3319.39815439151
MHL,Marshall Islands,2012,gdp_per_capita_usd,3514.26515490383
MHL,Marshall Islands,2013,gdp_per_capita_usd,3677.90690791421
MHL,Marshall Islands,2014,gdp_per_capita_usd,3735.23977829545
MHL,Marshall Islands,2015,gdp_per_capita_usd,3764.34426229508
MHL,Marshall Islands,2016,gdp_per_capita_usd,4229.80988911945
MHL,Marshall Islands,2017,gdp_per_capita_usd,4592.83457628576
MHL,Marshall Islands,2018,gdp_per_capita_usd,4858.12079054875
MHL,Marshall Islands,2019,gdp_per_capita_usd,5292.33985502306
MHL,Marshall Islands,2020,gdp_per_capita_usd,5661.96787336674
MHL,Marshall Islands,2021,gdp_per_capita_usd,6258.61193705127
MHL,Marshall Islands,2022,gdp_per_capita_usd,6322.82855503156
MHL,Marshall Islands,2023,gdp_per_capita_usd,6678.34239060448
MRT,Mauritania,1990,gdp_per_capita_usd,772.033092140219
MRT,Mauritania,1991,gdp_per_capita_usd,1061.67704285264
MRT,Mauritania,1992,gdp_per_capita_usd,1036.47437808576
MRT,Mauritania,1993,gdp_per_capita_usd,849.620301696661
MRT,Mauritania,1994,gdp_per_capita_usd,864.599478365453
MRT,Mauritania,1995,gdp_per_capita_usd,904.719170071042
MRT,Mauritania,1996,gdp_per_capita_usd,904.120879798142
MRT,Mauritania,1997,gdp_per_capita_usd,859.28395817576
MRT,Mauritania,1998,gdp_per_capita_usd,821.266378551937
MRT,Mauritania,1999,gdp_per_capita_usd,781.337033563197
MRT,Mauritania,2000,gdp_per_capita_usd,680.911061879778
MRT,Mauritania,2001,gdp_per_capita_usd,651.817840199777
MRT,Mauritania,2002,gdp_per_capita_usd,648.879643934862
MRT,Mauritania,2003,gdp_per_capita_usd,732.017820812675
MRT,Mauritania,2004,gdp_per_capita_usd,823.554457141893
MRT,Mauritania,2005,gdp_per_capita_usd,998.96583416747
MRT,Mauritania,2006,gdp_per_capita_usd,1300.60367988659
MRT,Mauritania,2007,gdp_per_capita_usd,1405.15016203368
MRT,Mauritania,2008,gdp_per_capita_usd,1635.5630623124
MRT,Mauritania,2009,gdp_per_capita_usd,1435.43010811893
MRT,Mauritania,2010,gdp_per_capita_usd,1659.96369705455
MRT,Mauritania,2011,gdp_per_capita_usd,1931.19975525465
MRT,Mauritania,2012,gdp_per_capita_usd,1859.11733247641
MRT,Mauritania,2013,gdp_per_capita_usd,1934.24103064714
MRT,Mauritania,2014,gdp_per_capita_usd,1713.00865264234
MRT,Mauritania,2015,gdp_per_capita_usd,1554.94897871782
MRT,Mauritania,2016,gdp_per_capita_usd,1565.76575722696
MRT,Mauritania,2017,gdp_per_capita_usd,1615.00401327323
MRT,Mauritania,2018,gdp_per_capita_usd,1722.93528854073
MRT,Mauritania,2019,gdp_per_capita_usd,1767.072710621
MRT,Mauritania,2020,gdp_per_capita_usd,1795.76459566714
MRT,Mauritania,2021,gdp_per_capita_usd,1947.78918383313
MRT,Mauritania,2022,gdp_per_capita_usd,1960.35240077424
MRT,Mauritania,2023,gdp_per_capita_usd,2120.82318421747
MUS,Mauritius,1990,gdp_per_capita_usd,2539.92846467452
MUS,Mauritius,1991,gdp_per_capita_usd,2705.26648158805
MUS,Mauritius,1992,gdp_per_capita_usd,3013.23706337167
MUS,Mauritius,1993,gdp_per_capita_usd,3013.83313790492
MUS,Mauritius,1994,gdp_per_capita_usd,3240.38624662702
MUS,Mauritius,1995,gdp_per_capita_usd,3648.01649622256
MUS,Mauritius,1996,gdp_per_capita_usd,3951.94494649336
MUS,Mauritius,1997,gdp_per_capita_usd,3695.73668844327
MUS,Mauritius,1998,gdp_per_capita_usd,3641.62142564086
MUS,Mauritius,1999,gdp_per_capita_usd,3745.69625069831
MUS,Mauritius,2000,gdp_per_capita_usd,3981.98343249582
MUS,Mauritius,2001,gdp_per_capita_usd,3908.55694927435
MUS,Mauritius,2002,gdp_per_capita_usd,4073.06053055903
MUS,Mauritius,2003,gdp_per_capita_usd,4858.26575549747
MUS,Mauritius,2004,gdp_per_capita_usd,5460.60800184198
MUS,Mauritius,2005,gdp_per_capita_usd,5354.02974260642
MUS,Mauritius,2006,gdp_per_capita_usd,5695.97525509869
MUS,Mauritius,2007,gdp_per_capita_usd,6574.6635764099
MUS,Mauritius,2008,gdp_per_capita_usd,8030.05228087539
MUS,Mauritius,2009,gdp_per_capita_usd,7318.12640972422
MUS,Mauritius,2010,gdp_per_capita_usd,8000.37643182154
MUS,Mauritius,2011,gdp_per_capita_usd,9197.04299089459
MUS,Mauritius,2012,gdp_per_capita_usd,9291.23627601053
MUS,Mauritius,2013,gdp_per_capita_usd,9764.64413060045
MUS,Mauritius,2014,gdp_per_capita_usd,10366.3550754936
MUS,Mauritius,2015,gdp_per_capita_usd,9507.87133656424
MUS,Mauritius,2016,gdp_per_capita_usd,9965.72531085228
MUS,Mauritius,2017,gdp_per_capita_usd,10841.6847754844
MUS,Mauritius,2018,gdp_per_capita_usd,11643.4605962124
MUS,Mauritius,2019,gdp_per_capita_usd,11403.2527870674
MUS,Mauritius,2020,gdp_per_capita_usd,9011.04288445023
MUS,Mauritius,2021,gdp_per_capita_usd,9068.97300226707
MUS,Mauritius,2022,gdp_per_capita_usd,10223.7882316574
MUS,Mauritius,2023,gdp_per_capita_usd,11182.186568616
MEX,Mexico,1990,gdp_per_capita_usd,3154.46920349038
MEX,Mexico,1991,gdp_per_capita_usd,3708.8420548157
MEX,Mexico,1992,gdp_per_capita_usd,4220.56643677057
MEX,Mexico,1993,gdp_per_capita_usd,6048.34840388099
MEX,Mexico,1994,gdp_per_capita_usd,6202.36588372862
MEX,Mexico,1995,gdp_per_capita_usd,4183.87847727479
MEX,Mexico,1996,gdp_per_capita_usd,4674.36792733681
MEX,Mexico,1997,gdp_per_capita_usd,5567.35599516667
MEX,Mexico,1998,gdp_per_capita_usd,5832.69342004468
MEX,Mexico,1999,gdp_per_capita_usd,6499.97182950425
MEX,Mexico,2000,gdp_per_capita_usd,7524.0271380091
MEX,Mexico,2001,gdp_per_capita_usd,7952.76479510706
MEX,Mexico,2002,gdp_per_capita_usd,7983.03398381759
MEX,Mexico,2003,gdp_per_capita_usd,7434.07465031562
MEX,Mexico,2004,gdp_per_capita_usd,7849.66759649565
MEX,Mexico,2005,gdp_per_capita_usd,8671.75891885163
MEX,Mexico,2006,gdp_per_capita_usd,9512.63575346699
MEX,Mexico,2007,gdp_per_capita_usd,10134.3327129706
MEX,Mexico,2008,gdp_per_capita_usd,10523.7685427665
MEX,Mexico,2009,gdp_per_capita_usd,8423.56933214711
MEX,Mexico,2010,gdp_per_capita_usd,9728.80078237782
MEX,Mexico,2011,gdp_per_capita_usd,10664.4944046282
MEX,Mexico,2012,gdp_per_capita_usd,10744.1335229686
MEX,Mexico,2013,gdp_per_capita_usd,11216.800851866
MEX,Mexico,2014,gdp_per_capita_usd,11391.3773510244
MEX,Mexico,2015,gdp_per_capita_usd,10021.2386124039
MEX,Mexico,2016,gdp_per_capita_usd,9097.92397674769
MEX,Mexico,2017,gdp_per_capita_usd,9649.27816772402
MEX,Mexico,2018,gdp_per_capita_usd,10084.7937553679
MEX,Mexico,2019,gdp_per_capita_usd,10369.5553585271
MEX,Mexico,2020,gdp_per_capita_usd,8841.2707511328
MEX,Mexico,2021,gdp_per_capita_usd,10314.0506725979
MEX,Mexico,2022,gdp_per_capita_usd,11402.1410374782
MEX,Mexico,2023,gdp_per_capita_usd,13826.1306570122
FSM,"Micronesia, Fed. Sts.",1990,gdp_per_capita_usd,1459.04369201491
FSM,"Micronesia, Fed. Sts.",1991,gdp_per_capita_usd,1617.45528154622
FSM,"Micronesia, Fed. Sts.",1992,gdp_per_capita_usd,1699.3301910196
FSM,"Micronesia, Fed. Sts.",1993,gdp_per_capita_usd,1853.06259690284
FSM,"Micronesia, Fed. Sts.",1994,gdp_per_capita_usd,1856.5207426083
FSM,"Micronesia, Fed. Sts.",1995,gdp_per_capita_usd,2010.11793522635
FSM,"Micronesia, Fed. Sts.",1996,gdp_per_capita_usd,1973.93821696324
FSM,"Micronesia, Fed. Sts.",1997,gdp_per_capita_usd,1860.30827128593
FSM,"Micronesia, Fed. Sts.",1998,gdp_per_capita_usd,1965.15528340681
FSM,"Micronesia, Fed. Sts.",1999,gdp_per_capita_usd,1971.17209885387
FSM,"Micronesia, Fed. Sts.",2000,gdp_per_capita_usd,2081.9660133519
FSM,"Micronesia, Fed. Sts.",2001,gdp_per_capita_usd,2144.5369999555
FSM,"Micronesia, Fed. Sts.",2002,gdp_per_capita_usd,2156.70532157086
FSM,"Micronesia, Fed. Sts.",2003,gdp_per_capita_usd,2185.80309035045
FSM,"Micronesia, Fed. Sts.",2004,gdp_per_capita_usd,2146.40160821979
FSM,"Micronesia, Fed. Sts.",2005,gdp_per_capita_usd,2246.45370337127
FSM,"Micronesia, Fed. Sts.",2006,gdp_per_capita_usd,2289.75155559971
FSM,"Micronesia, Fed. Sts.",2007,gdp_per_capita_usd,2336.97852202403
FSM,"Micronesia, Fed. Sts.",2008,gdp_per_capita_usd,2415.59355952119
FSM,"Micronesia, Fed. Sts.",2009,gdp_per_capita_usd,2596.26147447595
FSM,"Micronesia, Fed. Sts.",2010,gdp_per_capita_usd,2761.24325832248
FSM,"Micronesia, Fed. Sts.",2011,gdp_per_capita_usd,2890.50493045368
FSM,"Micronesia, Fed. Sts.",2012,gdp_per_capita_usd,3033.16989526369
FSM,"Micronesia, Fed. Sts.",2013,gdp_per_capita_usd,2933.88333441237
FSM,"Micronesia, Fed. Sts.",2014,gdp_per_capita_usd,2945.41495996162
FSM,"Micronesia, Fed. Sts.",2015,gdp_per_capita_usd,2911.16211045292
FSM,"Micronesia, Fed. Sts.",2016,gdp_per_capita_usd,2979.60119184048
FSM,"Micronesia, Fed. Sts.",2017,gdp_per_capita_usd,3279.10779039285
FSM,"Micronesia, Fed. Sts.",2018,gdp_per_capita_usd,3566.58690371125
FSM,"Micronesia, Fed. Sts.",2019,gdp_per_capita_usd,3572.65918282222
FSM,"Micronesia, Fed. Sts.",2020,gdp_per_capita_usd,3362.02793142215
FSM,"Micronesia, Fed. Sts.",2021,gdp_per_capita_usd,3508.22356270221
FSM,"Micronesia, Fed. Sts.",2022,gdp_per_capita_usd,3710.12448453257
FSM,"Micronesia, Fed. Sts.",2023,gdp_per_capita_usd,3941.37247887414
MDA,Moldova,1990,gdp_per_capita_usd,1206.50208704977
MDA,Moldova,1991,gdp_per_capita_usd,1037.89950336245
MDA,Moldova,1992,gdp_per_capita_usd,778.017667420102
MDA,Moldova,1993,gdp_per_capita_usd,796.989388848336
MDA,Moldova,1994,gdp_per_capita_usd,573.798647201304
MDA,Moldova,1995,gdp_per_capita_usd,593.593177049161
MDA,Moldova,1996,gdp_per_capita_usd,575.145455139019
MDA,Moldova,1997,gdp_per_capita_usd,657.29213459795
MDA,Moldova,1998,gdp_per_capita_usd,578.734627562193
MDA,Moldova,1999,gdp_per_capita_usd,399.499818596336
MDA,Moldova,2000,gdp_per_capita_usd,440.538683980372
MDA,Moldova,2001,gdp_per_capita_usd,507.404076252819
MDA,Moldova,2002,gdp_per_capita_usd,570.799866188293
MDA,Moldova,2003,gdp_per_capita_usd,682.319095965299
MDA,Moldova,2004,gdp_per_capita_usd,897.178494749468
MDA,Moldova,2005,gdp_per_capita_usd,1034.39197746993
MDA,Moldova,2006,gdp_per_capita_usd,1183.02481442894
MDA,Moldova,2007,gdp_per_capita_usd,1531.21618590748
MDA,Moldova,2008,gdp_per_capita_usd,2110.55305353857
MDA,Moldova,2009,gdp_per_capita_usd,1898.43975710988
MDA,Moldova,2010,gdp_per_capita_usd,2436.79935102421
MDA,Moldova,2011,gdp_per_capita_usd,2941.36224066021
MDA,Moldova,2012,gdp_per_capita_usd,3044.8084324815
MDA,Moldova,2013,gdp_per_capita_usd,3321.04397795719
MDA,Moldova,2014,gdp_per_capita_usd,3289.95758568777
MDA,Moldova,2015,gdp_per_capita_usd,2749.55137054338
MDA,Moldova,2016,gdp_per_capita_usd,2847.08794770479
MDA,Moldova,2017,gdp_per_capita_usd,3453.26727720294
MDA,Moldova,2018,gdp_per_capita_usd,4156.44981956646
MDA,Moldova,2019,gdp_per_capita_usd,4405.33418162155
MDA,Moldova,2020,gdp_per_capita_usd,4375.7788930524
MDA,Moldova,2021,gdp_per_capita_usd,5274.60582195352
MDA,Moldova,2022,gdp_per_capita_usd,5744.29618434435
MDA,Moldova,2023,gdp_per_capita_usd,6799.58594644576
MCO,Monaco,1990,gdp_per_capita_usd,81734.8664968011
MCO,Monaco,1991,gdp_per_capita_usd,80997.2520924871
MCO,Monaco,1992,gdp_per_capita_usd,88614.926367223
MCO,Monaco,1993,gdp_per_capita_usd,82685.4559266948
MCO,Monaco,1994,gdp_per_capita_usd,86703.8130529474
MCO,Monaco,1995,gdp_per_capita_usd,99032.2375054091
MCO,Monaco,1996,gdp_per_capita_usd,98561.0137425657
MCO,Monaco,1997,gdp_per_capita_usd,88581.7044683607
MCO,Monaco,1998,gdp_per_capita_usd,90947.2051224438
MCO,Monaco,1999,gdp_per_capita_usd,89698.1993575302
MCO,Monaco,2000,gdp_per_capita_usd,81789.0206522549
MCO,Monaco,2001,gdp_per_capita_usd,82402.7809570189
MCO,Monaco,2002,gdp_per_capita_usd,90051.4459877468
MCO,Monaco,2003,gdp_per_capita_usd,111110.451312249
MCO,Monaco,2004,gdp_per_capita_usd,125160.228087598
MCO,Monaco,2005,gdp_per_capita_usd,130538.742587117
MCO,Monaco,2006,gdp_per_capita_usd,143083.461107202
MCO,Monaco,2007,gdp_per_capita_usd,184558.556593338
MCO,Monaco,2008,gdp_per_capita_usd,204263.797114294
MCO,Monaco,2009,gdp_per_capita_usd,169150.267344616
MCO,Monaco,2010,gdp_per_capita_usd,161853.920622244
MCO,Monaco,2011,gdp_per_capita_usd,179363.984221513
MCO,Monaco,2012,gdp_per_capita_usd,165444.651378771
MCO,Monaco,2013,gdp_per_capita_usd,184940.663804718
MCO,Monaco,2014,gdp_per_capita_usd,195693.570738894
MCO,Monaco,2015,gdp_per_capita_usd,170437.101188261
MCO,Monaco,2016,gdp_per_capita_usd,173604.753555915
MCO,Monaco,2017,gdp_per_capita_usd,170663.375247872
MCO,Monaco,2018,gdp_per_capita_usd,188298.315668437
MCO,Monaco,2019,gdp_per_capita_usd,193746.785647412
MCO,Monaco,2020,gdp_per_capita_usd,176891.886538492
MCO,Monaco,2021,gdp_per_capita_usd,223823.363960226
MCO,Monaco,2022,gdp_per_capita_usd,226052.001905201
MCO,Monaco,2023,gdp_per_capita_usd,256580.515122745
MNG,Mongolia,1990,gdp_per_capita_usd,1220.17127664137
MNG,Mongolia,1991,gdp_per_capita_usd,1098.68017445549
MNG,Mongolia,1992,gdp_per_capita_usd,607.813424662797
MNG,Mongolia,1993,gdp_per_capita_usd,354.898613087701
MNG,Mongolia,1994,gdp_per_capita_usd,422.864349383041
MNG,Mongolia,1995,gdp_per_capita_usd,652.67456284915
MNG,Mongolia,1996,gdp_per_capita_usd,595.5810149554
MNG,Mongolia,1997,gdp_per_capita_usd,515.298004947316
MNG,Mongolia,1998,gdp_per_capita_usd,483.878066074871
MNG,Mongolia,1999,gdp_per_capita_usd,448.660368337533
MNG,Mongolia,2000,gdp_per_capita_usd,476.02755082717
MNG,Mongolia,2001,gdp_per_capita_usd,524.453483552485
MNG,Mongolia,2002,gdp_per_capita_usd,570.249213248399
MNG,Mongolia,2003,gdp_per_capita_usd,643.168068921658
MNG,Mongolia,2004,gdp_per_capita_usd,794.154552001815
MNG,Mongolia,2005,gdp_per_capita_usd,994.90010913241
MNG,Mongolia,2006,gdp_per_capita_usd,1329.89179579053
MNG,Mongolia,2007,gdp_per_capita_usd,1627.68787743359
MNG,Mongolia,2008,gdp_per_capita_usd,2127.42678594737
MNG,Mongolia,2009,gdp_per_capita_usd,1703.32756790019
MNG,Mongolia,2010,gdp_per_capita_usd,2625.21881402433
MNG,Mongolia,2011,gdp_per_capita_usd,3736.04201455077
MNG,Mongolia,2012,gdp_per_capita_usd,4328.89001905655
MNG,Mongolia,2013,gdp_per_capita_usd,4340.14310544449
MNG,Mongolia,2014,gdp_per_capita_usd,4126.23975800524
MNG,Mongolia,2015,gdp_per_capita_usd,3838.92126989984
MNG,Mongolia,2016,gdp_per_capita_usd,3619.90026383792
MNG,Mongolia,2017,gdp_per_capita_usd,3645.96708669551
MNG,Mongolia,2018,gdp_per_capita_usd,4107.64288528468
MNG,Mongolia,2019,gdp_per_capita_usd,4347.54610314873
MNG,Mongolia,2020,gdp_per_capita_usd,4001.25193077703
MNG,Mongolia,2021,gdp_per_capita_usd,4517.61578018785
MNG,Mongolia,2022,gdp_per_capita_usd,4993.51487463495
MNG,Mongolia,2023,gdp_per_capita_usd,5838.63108083902
MNE,Montenegro,1997,gdp_per_capita_usd,1375.32616813442
MNE,Montenegro,1998,gdp_per_capita_usd,1405.81632669854
MNE,Montenegro,1999,gdp_per_capita_usd,1367.90257335097
MNE,Montenegro,2000,gdp_per_capita_usd,1627.06511911987
MNE,Montenegro,2001,gdp_per_capita_usd,1909.59870186179
MNE,Montenegro,2002,gdp_per_capita_usd,2106.6350684523
MNE,Montenegro,2003,gdp_per_capita_usd,2789.15906483509
MNE,Montenegro,2004,gdp_per_capita_usd,3380.16512135859
MNE,Montenegro,2005,gdp_per_capita_usd,3674.6179242797
MNE,Montenegro,2006,gdp_per_capita_usd,4425.67887307803
MNE,Montenegro,2007,gdp_per_capita_usd,5976.39414454596
MNE,Montenegro,2008,gdp_per_capita_usd,7367.75190910882
MNE,Montenegro,2009,gdp_per_capita_usd,6727.10776676969
MNE,Montenegro,2010,gdp_per_capita_usd,6688.40259641346
MNE,Montenegro,2011,gdp_per_capita_usd,7325.64689244715
MNE,Montenegro,2012,gdp_per_capita_usd,6577.74033229273
